timestamp,x,y,z,label
2022-07-06 07:57:02.560,-2.0,247.0,39.0,1.0
2022-07-06 07:57:02.600,-2.0,249.0,40.0,1.0
2022-07-06 07:57:02.640,-1.0,250.0,42.0,1.0
2022-07-06 07:57:02.680,0.0,250.0,44.0,1.0
2022-07-06 07:57:02.720,0.0,248.0,45.0,1.0
2022-07-06 07:57:02.760,1.0,243.0,41.0,1.0
2022-07-06 07:57:02.800,-1.0,240.0,38.0,1.0
2022-07-06 07:57:02.840,-1.0,239.0,37.0,1.0
2022-07-06 07:57:02.880,0.0,239.0,37.0,1.0
2022-07-06 07:57:02.920,-1.0,242.0,41.0,1.0
2022-07-06 07:57:02.960,-1.0,245.0,44.0,1.0
2022-07-06 07:57:03.000,-1.0,247.0,46.0,1.0
2022-07-06 07:57:03.040,-1.0,247.0,44.0,1.0
2022-07-06 07:57:03.080,-2.0,246.0,46.0,1.0
2022-07-06 07:57:03.120,-1.0,244.0,43.0,1.0
2022-07-06 07:57:03.160,-1.0,244.0,40.0,1.0
2022-07-06 07:57:03.200,-1.0,245.0,40.0,1.0
2022-07-06 07:57:03.240,-1.0,246.0,40.0,1.0
2022-07-06 07:57:03.280,0.0,248.0,42.0,1.0
2022-07-06 07:57:03.320,-1.0,247.0,42.0,1.0
2022-07-06 07:57:03.360,-1.0,246.0,40.0,1.0
2022-07-06 07:57:03.400,0.0,244.0,39.0,1.0
2022-07-06 07:57:03.440,-2.0,243.0,40.0,1.0
2022-07-06 07:57:03.480,-1.0,241.0,42.0,1.0
2022-07-06 07:57:03.520,-1.0,243.0,43.0,1.0
2022-07-06 07:57:03.560,-1.0,244.0,44.0,1.0
2022-07-06 07:57:03.600,-1.0,247.0,43.0,1.0
2022-07-06 07:57:03.640,-1.0,246.0,43.0,1.0
2022-07-06 07:57:03.680,-1.0,246.0,40.0,1.0
2022-07-06 07:57:03.720,0.0,243.0,40.0,1.0
2022-07-06 07:57:03.760,0.0,241.0,37.0,1.0
2022-07-06 07:57:03.800,1.0,241.0,38.0,1.0
2022-07-06 07:57:03.840,-1.0,243.0,39.0,1.0
2022-07-06 07:57:03.880,-3.0,246.0,42.0,1.0
2022-07-06 07:57:03.920,-3.0,248.0,45.0,1.0
2022-07-06 07:57:03.960,-4.0,248.0,45.0,1.0
2022-07-06 07:57:04.000,-2.0,247.0,44.0,1.0
2022-07-06 07:57:04.040,0.0,245.0,42.0,1.0
2022-07-06 07:57:04.080,0.0,242.0,42.0,1.0
2022-07-06 07:57:04.120,0.0,241.0,38.0,1.0
2022-07-06 07:57:04.160,0.0,241.0,38.0,1.0
2022-07-06 07:57:04.200,0.0,243.0,37.0,1.0
2022-07-06 07:57:04.240,0.0,245.0,41.0,1.0
2022-07-06 07:57:04.280,-1.0,247.0,43.0,1.0
2022-07-06 07:57:04.320,-3.0,250.0,43.0,1.0
2022-07-06 07:57:04.360,-4.0,249.0,42.0,1.0
2022-07-06 07:57:04.400,-3.0,247.0,41.0,1.0
2022-07-06 07:57:04.440,-2.0,248.0,41.0,1.0
2022-07-06 07:57:04.480,0.0,244.0,40.0,1.0
2022-07-06 07:57:04.520,-1.0,242.0,40.0,1.0
2022-07-06 07:57:04.560,0.0,241.0,39.0,1.0
2022-07-06 07:57:04.600,0.0,242.0,40.0,1.0
2022-07-06 07:57:04.640,0.0,242.0,39.0,1.0
2022-07-06 07:57:04.680,-1.0,246.0,40.0,1.0
2022-07-06 07:57:04.720,-2.0,246.0,43.0,1.0
2022-07-06 07:57:04.760,-1.0,246.0,42.0,1.0
2022-07-06 07:57:04.800,-1.0,244.0,42.0,1.0
2022-07-06 07:57:04.840,-1.0,242.0,40.0,1.0
2022-07-06 07:57:04.880,-1.0,241.0,40.0,1.0
2022-07-06 07:57:04.920,-2.0,243.0,42.0,1.0
2022-07-06 07:57:04.960,-1.0,249.0,41.0,1.0
2022-07-06 07:57:05.000,-1.0,251.0,42.0,1.0
2022-07-06 07:57:05.040,0.0,249.0,43.0,1.0
2022-07-06 07:57:05.080,0.0,248.0,41.0,1.0
2022-07-06 07:57:05.120,-1.0,244.0,37.0,1.0
2022-07-06 07:57:05.160,-3.0,241.0,37.0,1.0
2022-07-06 07:57:05.200,-3.0,241.0,39.0,1.0
2022-07-06 07:57:05.240,-4.0,243.0,43.0,1.0
2022-07-06 07:57:05.280,-2.0,244.0,46.0,1.0
2022-07-06 07:57:05.320,-1.0,247.0,46.0,1.0
2022-07-06 07:57:05.360,0.0,246.0,44.0,1.0
2022-07-06 07:57:05.400,2.0,245.0,40.0,1.0
2022-07-06 07:57:05.440,0.0,243.0,38.0,1.0
2022-07-06 07:57:05.480,0.0,243.0,37.0,1.0
2022-07-06 07:57:05.520,-2.0,243.0,38.0,1.0
2022-07-06 07:57:05.560,-3.0,244.0,42.0,1.0
2022-07-06 07:57:05.600,-2.0,245.0,44.0,1.0
2022-07-06 07:57:05.640,-1.0,246.0,45.0,1.0
2022-07-06 07:57:05.680,-2.0,246.0,42.0,1.0
2022-07-06 07:57:05.720,-3.0,246.0,39.0,1.0
2022-07-06 07:57:05.760,-4.0,246.0,40.0,1.0
2022-07-06 07:57:05.800,0.0,246.0,39.0,1.0
2022-07-06 07:57:05.840,0.0,245.0,42.0,1.0
2022-07-06 07:57:05.880,2.0,245.0,42.0,1.0
2022-07-06 07:57:05.920,3.0,244.0,42.0,1.0
2022-07-06 07:57:05.960,1.0,243.0,41.0,1.0
2022-07-06 07:57:06.000,-2.0,242.0,39.0,1.0
2022-07-06 07:57:06.040,-4.0,241.0,37.0,1.0
2022-07-06 07:57:06.080,-6.0,244.0,40.0,1.0
2022-07-06 07:57:06.120,-1.0,246.0,42.0,1.0
2022-07-06 07:57:06.160,1.0,249.0,46.0,1.0
2022-07-06 07:57:06.200,1.0,249.0,46.0,1.0
2022-07-06 07:57:06.240,0.0,248.0,45.0,1.0
2022-07-06 07:57:06.280,-2.0,246.0,38.0,1.0
2022-07-06 07:57:06.320,-5.0,243.0,36.0,1.0
2022-07-06 07:57:06.360,-5.0,242.0,39.0,1.0
2022-07-06 07:57:06.400,-1.0,240.0,40.0,1.0
2022-07-06 07:57:06.440,1.0,240.0,40.0,1.0
2022-07-06 07:57:06.480,1.0,242.0,39.0,1.0
2022-07-06 07:57:06.520,1.0,242.0,39.0,1.0
2022-07-06 07:57:06.560,-2.0,244.0,38.0,1.0
2022-07-06 07:57:06.600,-5.0,248.0,41.0,1.0
2022-07-06 07:57:06.640,-4.0,254.0,46.0,1.0
2022-07-06 07:57:06.680,-1.0,254.0,50.0,1.0
2022-07-06 07:57:06.720,2.0,251.0,46.0,1.0
2022-07-06 07:57:06.760,1.0,244.0,39.0,1.0
2022-07-06 07:57:06.800,0.0,238.0,36.0,1.0
2022-07-06 07:57:06.840,-4.0,235.0,31.0,1.0
2022-07-06 07:57:06.880,-7.0,238.0,35.0,1.0
2022-07-06 07:57:06.920,-4.0,245.0,43.0,1.0
2022-07-06 07:57:06.960,0.0,251.0,52.0,1.0
2022-07-06 07:57:07.000,3.0,253.0,53.0,1.0
2022-07-06 07:57:07.040,5.0,248.0,50.0,1.0
2022-07-06 07:57:07.080,1.0,242.0,47.0,1.0
2022-07-06 07:57:07.120,-4.0,238.0,44.0,1.0
2022-07-06 07:57:07.160,-10.0,238.0,39.0,1.0
2022-07-06 07:57:07.200,-8.0,236.0,35.0,1.0
2022-07-06 07:57:07.240,-2.0,241.0,36.0,1.0
2022-07-06 07:57:07.280,1.0,251.0,45.0,1.0
2022-07-06 07:57:07.320,4.0,255.0,52.0,1.0
2022-07-06 07:57:07.360,1.0,256.0,52.0,1.0
2022-07-06 07:57:07.400,-2.0,251.0,48.0,1.0
2022-07-06 07:57:07.440,-5.0,244.0,45.0,1.0
2022-07-06 07:57:07.480,-4.0,239.0,39.0,1.0
2022-07-06 07:57:07.520,0.0,235.0,34.0,1.0
2022-07-06 07:57:07.560,1.0,236.0,36.0,1.0
2022-07-06 07:57:07.600,2.0,240.0,42.0,1.0
2022-07-06 07:57:07.640,3.0,245.0,47.0,1.0
2022-07-06 07:57:07.680,-1.0,248.0,46.0,1.0
2022-07-06 07:57:07.720,-4.0,250.0,43.0,1.0
2022-07-06 07:57:07.760,-6.0,250.0,42.0,1.0
2022-07-06 07:57:07.800,-6.0,249.0,42.0,1.0
2022-07-06 07:57:07.840,-1.0,246.0,42.0,1.0
2022-07-06 07:57:07.880,2.0,244.0,40.0,1.0
2022-07-06 07:57:07.920,3.0,241.0,40.0,1.0
2022-07-06 07:57:07.960,2.0,240.0,39.0,1.0
2022-07-06 07:57:08.000,1.0,239.0,40.0,1.0
2022-07-06 07:57:08.040,-1.0,241.0,40.0,1.0
2022-07-06 07:57:08.080,-2.0,245.0,44.0,1.0
2022-07-06 07:57:08.120,-2.0,248.0,45.0,1.0
2022-07-06 07:57:08.160,-1.0,250.0,45.0,1.0
2022-07-06 07:57:08.200,-3.0,249.0,44.0,1.0
2022-07-06 07:57:08.240,0.0,248.0,39.0,1.0
2022-07-06 07:57:08.280,-1.0,244.0,36.0,1.0
2022-07-06 07:57:08.320,0.0,240.0,37.0,1.0
2022-07-06 07:57:08.360,0.0,241.0,38.0,1.0
2022-07-06 07:57:08.400,-1.0,241.0,43.0,1.0
2022-07-06 07:57:08.440,0.0,244.0,46.0,1.0
2022-07-06 07:57:08.480,0.0,246.0,45.0,1.0
2022-07-06 07:57:08.520,0.0,244.0,42.0,1.0
2022-07-06 07:57:08.560,0.0,245.0,39.0,1.0
2022-07-06 07:57:08.600,-2.0,245.0,37.0,1.0
2022-07-06 07:57:08.640,-4.0,246.0,36.0,1.0
2022-07-06 07:57:08.680,-3.0,248.0,38.0,1.0
2022-07-06 07:57:08.720,-1.0,250.0,40.0,1.0
2022-07-06 07:57:08.760,0.0,248.0,44.0,1.0
2022-07-06 07:57:08.800,0.0,246.0,43.0,1.0
2022-07-06 07:57:08.840,0.0,242.0,41.0,1.0
2022-07-06 07:57:08.880,-1.0,239.0,37.0,1.0
2022-07-06 07:57:08.920,-1.0,238.0,37.0,1.0
2022-07-06 07:57:08.960,-1.0,242.0,40.0,1.0
2022-07-06 07:57:09.000,0.0,246.0,44.0,1.0
2022-07-06 07:57:09.040,-1.0,248.0,46.0,1.0
2022-07-06 07:57:09.080,-1.0,247.0,44.0,1.0
2022-07-06 07:57:09.120,-1.0,245.0,39.0,1.0
2022-07-06 07:57:09.160,-1.0,243.0,36.0,1.0
2022-07-06 07:57:09.200,0.0,242.0,38.0,1.0
2022-07-06 07:57:09.240,0.0,245.0,38.0,1.0
2022-07-06 07:57:09.280,-2.0,248.0,44.0,1.0
2022-07-06 07:57:09.320,-2.0,249.0,43.0,1.0
2022-07-06 07:57:09.360,-3.0,247.0,41.0,1.0
2022-07-06 07:57:09.400,-3.0,244.0,38.0,1.0
2022-07-06 07:57:09.440,-1.0,242.0,37.0,1.0
2022-07-06 07:57:09.480,1.0,241.0,38.0,1.0
2022-07-06 07:57:09.520,2.0,241.0,42.0,1.0
2022-07-06 07:57:09.560,1.0,242.0,42.0,1.0
2022-07-06 07:57:09.600,0.0,242.0,41.0,1.0
2022-07-06 07:57:09.640,-1.0,245.0,39.0,1.0
2022-07-06 07:57:09.680,-1.0,245.0,37.0,1.0
2022-07-06 07:57:09.720,-1.0,245.0,37.0,1.0
2022-07-06 07:57:09.760,0.0,247.0,41.0,1.0
2022-07-06 07:57:09.800,-1.0,248.0,43.0,1.0
2022-07-06 07:57:09.840,-2.0,247.0,44.0,1.0
2022-07-06 07:57:09.880,-4.0,249.0,43.0,1.0
2022-07-06 07:57:09.920,-4.0,246.0,38.0,1.0
2022-07-06 07:57:09.960,-1.0,245.0,35.0,1.0
2022-07-06 07:57:10.000,1.0,243.0,38.0,1.0
2022-07-06 07:57:10.040,1.0,242.0,40.0,1.0
2022-07-06 07:57:10.080,2.0,240.0,42.0,1.0
2022-07-06 07:57:10.120,0.0,239.0,44.0,1.0
2022-07-06 07:57:10.160,-2.0,240.0,45.0,1.0
2022-07-06 07:57:10.200,-5.0,243.0,43.0,1.0
2022-07-06 07:57:10.240,-4.0,244.0,40.0,1.0
2022-07-06 07:57:10.280,-3.0,248.0,38.0,1.0
2022-07-06 07:57:10.320,0.0,249.0,40.0,1.0
2022-07-06 07:57:10.360,1.0,248.0,40.0,1.0
2022-07-06 07:57:10.400,1.0,248.0,42.0,1.0
2022-07-06 07:57:10.440,0.0,247.0,41.0,1.0
2022-07-06 07:57:10.480,0.0,245.0,41.0,1.0
2022-07-06 07:57:10.520,-1.0,244.0,40.0,1.0
2022-07-06 07:57:10.560,-1.0,243.0,39.0,1.0
2022-07-06 07:57:10.600,0.0,241.0,37.0,1.0
2022-07-06 07:57:10.640,0.0,241.0,36.0,1.0
2022-07-06 07:57:10.680,-2.0,241.0,37.0,1.0
2022-07-06 07:57:10.720,-2.0,245.0,39.0,1.0
2022-07-06 07:57:10.760,-3.0,250.0,41.0,1.0
2022-07-06 07:57:10.800,-2.0,252.0,47.0,1.0
2022-07-06 07:57:10.840,0.0,251.0,48.0,1.0
2022-07-06 07:57:10.880,1.0,246.0,46.0,1.0
2022-07-06 07:57:10.920,1.0,241.0,41.0,1.0
2022-07-06 07:57:10.960,1.0,236.0,35.0,1.0
2022-07-06 07:57:11.000,0.0,236.0,32.0,1.0
2022-07-06 07:57:11.040,-1.0,240.0,35.0,1.0
2022-07-06 07:57:11.080,-4.0,248.0,40.0,1.0
2022-07-06 07:57:11.120,-3.0,251.0,45.0,1.0
2022-07-06 07:57:11.160,-2.0,251.0,48.0,1.0
2022-07-06 07:57:11.200,0.0,247.0,46.0,1.0
2022-07-06 07:57:11.240,1.0,241.0,41.0,1.0
2022-07-06 07:57:11.280,2.0,238.0,40.0,1.0
2022-07-06 07:57:11.320,1.0,238.0,40.0,1.0
2022-07-06 07:57:11.360,0.0,242.0,42.0,1.0
2022-07-06 07:57:11.400,-2.0,247.0,44.0,1.0
2022-07-06 07:57:11.440,-5.0,252.0,43.0,1.0
2022-07-06 07:57:11.480,-8.0,254.0,37.0,1.0
2022-07-06 07:57:11.520,-6.0,254.0,33.0,1.0
2022-07-06 07:57:11.560,-2.0,251.0,31.0,1.0
2022-07-06 07:57:11.600,1.0,247.0,36.0,1.0
2022-07-06 07:57:11.640,5.0,240.0,43.0,1.0
2022-07-06 07:57:11.680,6.0,234.0,51.0,1.0
2022-07-06 07:57:11.720,2.0,231.0,53.0,1.0
2022-07-06 07:57:11.760,0.0,231.0,49.0,1.0
2022-07-06 07:57:11.800,-5.0,235.0,42.0,1.0
2022-07-06 07:57:11.840,-9.0,241.0,36.0,1.0
2022-07-06 07:57:11.880,-10.0,249.0,34.0,1.0
2022-07-06 07:57:11.920,-4.0,254.0,39.0,1.0
2022-07-06 07:57:11.960,0.0,256.0,44.0,1.0
2022-07-06 07:57:12.000,3.0,257.0,48.0,1.0
2022-07-06 07:57:12.040,2.0,255.0,46.0,1.0
2022-07-06 07:57:12.080,1.0,247.0,46.0,1.0
2022-07-06 07:57:12.120,0.0,239.0,42.0,1.0
2022-07-06 07:57:12.160,0.0,235.0,35.0,1.0
2022-07-06 07:57:12.200,0.0,236.0,36.0,1.0
2022-07-06 07:57:12.240,2.0,237.0,37.0,1.0
2022-07-06 07:57:12.280,1.0,241.0,40.0,1.0
2022-07-06 07:57:12.320,0.0,243.0,44.0,1.0
2022-07-06 07:57:12.360,-3.0,247.0,45.0,1.0
2022-07-06 07:57:12.400,-6.0,248.0,45.0,1.0
2022-07-06 07:57:12.440,-3.0,248.0,42.0,1.0
2022-07-06 07:57:12.480,-1.0,248.0,39.0,1.0
2022-07-06 07:57:12.520,0.0,248.0,39.0,1.0
2022-07-06 07:57:12.560,2.0,246.0,41.0,1.0
2022-07-06 07:57:12.600,1.0,245.0,41.0,1.0
2022-07-06 07:57:12.640,0.0,242.0,41.0,1.0
2022-07-06 07:57:12.680,-2.0,243.0,42.0,1.0
2022-07-06 07:57:12.720,-1.0,241.0,40.0,1.0
2022-07-06 07:57:12.760,0.0,241.0,39.0,1.0
2022-07-06 07:57:12.800,0.0,240.0,40.0,1.0
2022-07-06 07:57:12.840,1.0,243.0,39.0,1.0
2022-07-06 07:57:12.880,2.0,245.0,39.0,1.0
2022-07-06 07:57:12.920,0.0,250.0,40.0,1.0
2022-07-06 07:57:12.960,-4.0,252.0,40.0,1.0
2022-07-06 07:57:13.000,-5.0,253.0,42.0,1.0
2022-07-06 07:57:13.040,-7.0,251.0,40.0,1.0
2022-07-06 07:57:13.080,-3.0,247.0,38.0,1.0
2022-07-06 07:57:13.120,1.0,242.0,38.0,1.0
2022-07-06 07:57:13.160,4.0,237.0,40.0,1.0
2022-07-06 07:57:13.200,5.0,235.0,41.0,1.0
2022-07-06 07:57:13.240,4.0,234.0,42.0,1.0
2022-07-06 07:57:13.280,2.0,235.0,42.0,1.0
2022-07-06 07:57:13.320,-1.0,241.0,43.0,1.0
2022-07-06 07:57:13.360,-5.0,246.0,44.0,1.0
2022-07-06 07:57:13.400,-8.0,254.0,40.0,1.0
2022-07-06 07:57:13.440,-9.0,259.0,38.0,1.0
2022-07-06 07:57:13.480,-6.0,261.0,36.0,1.0
2022-07-06 07:57:13.520,-1.0,259.0,35.0,1.0
2022-07-06 07:57:13.560,2.0,252.0,35.0,1.0
2022-07-06 07:57:13.600,4.0,241.0,37.0,1.0
2022-07-06 07:57:13.640,4.0,229.0,41.0,1.0
2022-07-06 07:57:13.680,3.0,220.0,42.0,1.0
2022-07-06 07:57:13.720,1.0,221.0,42.0,1.0
2022-07-06 07:57:13.760,-3.0,231.0,42.0,1.0
2022-07-06 07:57:13.800,-7.0,245.0,42.0,1.0
2022-07-06 07:57:13.840,-7.0,256.0,44.0,1.0
2022-07-06 07:57:13.880,-3.0,261.0,47.0,1.0
2022-07-06 07:57:13.920,1.0,261.0,45.0,1.0
2022-07-06 07:57:13.960,1.0,256.0,43.0,1.0
2022-07-06 07:57:14.000,2.0,247.0,37.0,1.0
2022-07-06 07:57:14.040,2.0,238.0,35.0,1.0
2022-07-06 07:57:14.080,1.0,234.0,35.0,1.0
2022-07-06 07:57:14.120,1.0,235.0,38.0,1.0
2022-07-06 07:57:14.160,0.0,240.0,41.0,1.0
2022-07-06 07:57:14.200,0.0,246.0,43.0,1.0
2022-07-06 07:57:14.240,-2.0,249.0,46.0,1.0
2022-07-06 07:57:14.280,-2.0,250.0,43.0,1.0
2022-07-06 07:57:14.320,-3.0,247.0,42.0,1.0
2022-07-06 07:57:14.360,-2.0,245.0,42.0,1.0
2022-07-06 07:57:14.400,0.0,239.0,39.0,1.0
2022-07-06 07:57:14.440,1.0,238.0,39.0,1.0
2022-07-06 07:57:14.480,1.0,241.0,39.0,1.0
2022-07-06 07:57:14.520,0.0,246.0,39.0,1.0
2022-07-06 07:57:14.560,-1.0,250.0,40.0,1.0
2022-07-06 07:57:14.600,-1.0,251.0,39.0,1.0
2022-07-06 07:57:14.640,-1.0,248.0,42.0,1.0
2022-07-06 07:57:14.680,-1.0,244.0,44.0,1.0
2022-07-06 07:57:14.720,-1.0,241.0,44.0,1.0
2022-07-06 07:57:14.760,-1.0,242.0,43.0,1.0
2022-07-06 07:57:14.800,-2.0,246.0,40.0,1.0
2022-07-06 07:57:14.840,-1.0,250.0,39.0,1.0
2022-07-06 07:57:14.880,0.0,253.0,38.0,1.0
2022-07-06 07:57:14.920,3.0,251.0,37.0,1.0
2022-07-06 07:57:14.960,4.0,246.0,38.0,1.0
2022-07-06 07:57:15.000,3.0,238.0,40.0,1.0
2022-07-06 07:57:15.040,0.0,232.0,43.0,1.0
2022-07-06 07:57:15.080,-5.0,229.0,48.0,1.0
2022-07-06 07:57:15.120,-7.0,233.0,48.0,1.0
2022-07-06 07:57:15.160,-8.0,243.0,48.0,1.0
2022-07-06 07:57:15.200,-3.0,253.0,45.0,1.0
2022-07-06 07:57:15.240,0.0,256.0,41.0,1.0
2022-07-06 07:57:15.280,3.0,257.0,37.0,1.0
2022-07-06 07:57:15.320,3.0,255.0,37.0,1.0
2022-07-06 07:57:15.360,1.0,250.0,39.0,1.0
2022-07-06 07:57:15.400,-1.0,242.0,43.0,1.0
2022-07-06 07:57:15.440,-2.0,236.0,47.0,1.0
2022-07-06 07:57:15.480,-4.0,233.0,46.0,1.0
2022-07-06 07:57:15.520,-2.0,234.0,45.0,1.0
2022-07-06 07:57:15.560,-2.0,240.0,44.0,1.0
2022-07-06 07:57:15.600,0.0,244.0,41.0,1.0
2022-07-06 07:57:15.640,0.0,249.0,40.0,1.0
2022-07-06 07:57:15.680,-1.0,252.0,38.0,1.0
2022-07-06 07:57:15.720,0.0,252.0,38.0,1.0
2022-07-06 07:57:15.760,1.0,250.0,39.0,1.0
2022-07-06 07:57:15.800,0.0,248.0,42.0,1.0
2022-07-06 07:57:15.840,1.0,244.0,41.0,1.0
2022-07-06 07:57:15.880,0.0,241.0,41.0,1.0
2022-07-06 07:57:15.920,-1.0,237.0,42.0,1.0
2022-07-06 07:57:15.960,-1.0,237.0,39.0,1.0
2022-07-06 07:57:16.000,-2.0,239.0,38.0,1.0
2022-07-06 07:57:16.040,-2.0,243.0,42.0,1.0
2022-07-06 07:57:16.080,-3.0,248.0,43.0,1.0
2022-07-06 07:57:16.120,-3.0,253.0,44.0,1.0
2022-07-06 07:57:16.160,-1.0,251.0,41.0,1.0
2022-07-06 07:57:16.200,0.0,251.0,41.0,1.0
2022-07-06 07:57:16.240,1.0,248.0,39.0,1.0
2022-07-06 07:57:16.280,2.0,244.0,37.0,1.0
2022-07-06 07:57:16.320,2.0,242.0,38.0,1.0
2022-07-06 07:57:16.360,0.0,240.0,37.0,1.0
2022-07-06 07:57:16.400,0.0,241.0,36.0,1.0
2022-07-06 07:57:16.440,-4.0,244.0,40.0,1.0
2022-07-06 07:57:16.480,-6.0,246.0,44.0,1.0
2022-07-06 07:57:16.520,-9.0,245.0,45.0,1.0
2022-07-06 07:57:16.560,-6.0,243.0,48.0,1.0
2022-07-06 07:57:16.600,-1.0,241.0,44.0,1.0
2022-07-06 07:57:16.640,3.0,240.0,40.0,1.0
2022-07-06 07:57:16.680,6.0,242.0,38.0,1.0
2022-07-06 07:57:16.720,6.0,247.0,34.0,1.0
2022-07-06 07:57:16.760,3.0,252.0,35.0,1.0
2022-07-06 07:57:16.800,-2.0,255.0,35.0,1.0
2022-07-06 07:57:16.840,-9.0,252.0,37.0,1.0
2022-07-06 07:57:16.880,-10.0,247.0,41.0,1.0
2022-07-06 07:57:16.920,-7.0,239.0,43.0,1.0
2022-07-06 07:57:16.960,-1.0,233.0,46.0,1.0
2022-07-06 07:57:17.000,2.0,231.0,46.0,1.0
2022-07-06 07:57:17.040,3.0,240.0,44.0,1.0
2022-07-06 07:57:17.080,3.0,247.0,43.0,1.0
2022-07-06 07:57:17.120,0.0,253.0,40.0,1.0
2022-07-06 07:57:17.160,-2.0,254.0,40.0,1.0
2022-07-06 07:57:17.200,-3.0,251.0,37.0,1.0
2022-07-06 07:57:17.240,-2.0,245.0,39.0,1.0
2022-07-06 07:57:17.280,-1.0,239.0,42.0,1.0
2022-07-06 07:57:17.320,-2.0,235.0,44.0,1.0
2022-07-06 07:57:17.360,-2.0,235.0,42.0,1.0
2022-07-06 07:57:17.400,-1.0,242.0,47.0,1.0
2022-07-06 07:57:17.440,-1.0,251.0,47.0,1.0
2022-07-06 07:57:17.480,0.0,254.0,46.0,1.0
2022-07-06 07:57:17.520,1.0,254.0,42.0,1.0
2022-07-06 07:57:17.560,1.0,250.0,39.0,1.0
2022-07-06 07:57:17.600,0.0,245.0,36.0,1.0
2022-07-06 07:57:17.640,-1.0,240.0,38.0,1.0
2022-07-06 07:57:17.680,-4.0,237.0,39.0,1.0
2022-07-06 07:57:17.720,-4.0,239.0,40.0,1.0
2022-07-06 07:57:17.760,-1.0,241.0,44.0,1.0
2022-07-06 07:57:17.800,0.0,243.0,46.0,1.0
2022-07-06 07:57:17.840,0.0,245.0,49.0,1.0
2022-07-06 07:57:17.880,2.0,245.0,47.0,1.0
2022-07-06 07:57:17.920,1.0,245.0,44.0,1.0
2022-07-06 07:57:17.960,1.0,244.0,39.0,1.0
2022-07-06 07:57:18.000,1.0,243.0,39.0,1.0
2022-07-06 07:57:18.040,-2.0,243.0,39.0,1.0
2022-07-06 07:57:18.080,-3.0,246.0,38.0,1.0
2022-07-06 07:57:18.120,-4.0,250.0,40.0,1.0
2022-07-06 07:57:18.160,-2.0,253.0,39.0,1.0
2022-07-06 07:57:18.200,-1.0,253.0,37.0,1.0
2022-07-06 07:57:18.240,2.0,250.0,37.0,1.0
2022-07-06 07:57:18.280,3.0,246.0,37.0,1.0
2022-07-06 07:57:18.320,3.0,240.0,42.0,1.0
2022-07-06 07:57:18.360,0.0,238.0,45.0,1.0
2022-07-06 07:57:18.400,-2.0,236.0,48.0,1.0
2022-07-06 07:57:18.440,-5.0,236.0,49.0,1.0
2022-07-06 07:57:18.480,-4.0,238.0,44.0,1.0
2022-07-06 07:57:18.520,-2.0,241.0,41.0,1.0
2022-07-06 07:57:18.560,0.0,245.0,37.0,1.0
2022-07-06 07:57:18.600,1.0,248.0,36.0,1.0
2022-07-06 07:57:18.640,1.0,252.0,35.0,1.0
2022-07-06 07:57:18.680,0.0,255.0,38.0,1.0
2022-07-06 07:57:18.720,-2.0,256.0,41.0,1.0
2022-07-06 07:57:18.760,-2.0,254.0,42.0,1.0
2022-07-06 07:57:18.800,-1.0,246.0,45.0,1.0
2022-07-06 07:57:18.840,0.0,240.0,43.0,1.0
2022-07-06 07:57:18.880,6.0,243.0,47.0,1.0
2022-07-06 07:57:18.920,1.0,235.0,42.0,1.0
2022-07-06 07:57:18.960,0.0,238.0,40.0,1.0
2022-07-06 07:57:19.000,0.0,242.0,43.0,1.0
2022-07-06 07:57:19.040,0.0,246.0,45.0,1.0
2022-07-06 07:57:19.080,0.0,250.0,46.0,1.0
2022-07-06 07:57:19.120,-1.0,251.0,42.0,1.0
2022-07-06 07:57:19.160,-2.0,250.0,40.0,1.0
2022-07-06 07:57:19.200,-3.0,249.0,37.0,1.0
2022-07-06 07:57:19.240,-1.0,245.0,32.0,1.0
2022-07-06 07:57:19.280,0.0,245.0,35.0,1.0
2022-07-06 07:57:19.320,1.0,242.0,38.0,1.0
2022-07-06 07:57:19.360,2.0,239.0,44.0,1.0
2022-07-06 07:57:19.400,1.0,239.0,47.0,1.0
2022-07-06 07:57:19.440,-1.0,241.0,52.0,1.0
2022-07-06 07:57:19.480,-2.0,243.0,49.0,1.0
2022-07-06 07:57:19.520,-3.0,247.0,43.0,1.0
2022-07-06 07:57:19.560,-2.0,249.0,36.0,1.0
2022-07-06 07:57:19.600,0.0,250.0,31.0,1.0
2022-07-06 07:57:19.640,1.0,251.0,29.0,1.0
2022-07-06 07:57:19.680,0.0,249.0,34.0,1.0
2022-07-06 07:57:19.720,-1.0,245.0,39.0,1.0
2022-07-06 07:57:19.760,-2.0,242.0,46.0,1.0
2022-07-06 07:57:19.800,-1.0,238.0,51.0,1.0
2022-07-06 07:57:19.840,0.0,239.0,52.0,1.0
2022-07-06 07:57:19.880,1.0,240.0,50.0,1.0
2022-07-06 07:57:19.920,1.0,245.0,41.0,1.0
2022-07-06 07:57:19.960,0.0,248.0,34.0,1.0
2022-07-06 07:57:20.000,-4.0,249.0,30.0,1.0
2022-07-06 07:57:20.040,-6.0,249.0,34.0,1.0
2022-07-06 07:57:20.080,-4.0,246.0,38.0,1.0
2022-07-06 07:57:20.120,1.0,243.0,43.0,1.0
2022-07-06 07:57:20.160,4.0,241.0,49.0,1.0
2022-07-06 07:57:20.200,3.0,242.0,54.0,1.0
2022-07-06 07:57:20.240,2.0,244.0,49.0,1.0
